Title,Price,Beds,Baths,Garage,Size_sqm,Location,Details_URL
1 Bedroom Apartment,600000.0,1.0,1.0,1.0,,,
2 Bedroom House,150000.0,2.0,,,500.0,,
14 Bedroom Apartment,4925000.0,14.0,14.0,16.0,1428.0,6 Reitz,
3 Bedroom House,850000.0,3.0,2.0,3.0,,,
2 Bedroom House,1140000.0,2.0,2.0,2.0,,,
1 Bedroom Apartment,535000.0,1.0,1.0,1.0,,,
1 Bedroom Apartment,647000.0,1.0,1.0,1.0,,,
6 Bedroom House,2600000.0,6.0,4.0,8.0,,,
1 Bedroom Apartment,599000.0,1.0,1.0,1.0,,,
1 Bedroom Apartment,388500.0,1.0,1.0,,,,
3 Bedroom Townhouse,550000.0,3.0,1.0,,,,
3 Bedroom House,1940000.0,3.0,2.0,3.0,709.0,,
2 Bedroom Apartment,280000.0,2.0,15.0,1.0,,,
4 Bedroom House,1900000.0,4.0,2.0,6.0,1211.0,,
3 Bedroom House,650000.0,3.0,15.0,,1782.0,,
House,,,,,3212.0,,
3 Bedroom House,1300000.0,3.0,2.0,2.0,412.0,,
4 Bedroom House,1400000.0,4.0,15.0,3.0,357.0,,
3 Bedroom Apartment,300000.0,3.0,1.0,1.0,,,
Apartment,570000.0,,,,,,
3 Bedroom Townhouse,850000.0,3.0,2.0,2.0,165.0,,
3 Bedroom House,1850000.0,3.0,2.0,4.0,903.0,,
3 Bedroom House,977000.0,3.0,2.0,1.0,400.0,,
3 Bedroom Townhouse,850000.0,3.0,2.0,2.0,169.0,,
3 Bedroom Townhouse,850000.0,3.0,2.0,2.0,165.0,,
1 Bedroom Apartment,385000.0,1.0,1.0,1.0,,,
3 Bedroom House,650000.0,3.0,15.0,,1782.0,,
3 Bedroom Townhouse,850000.0,3.0,2.0,2.0,165.0,,
2 Bedroom Townhouse,1040000.0,2.0,2.0,1.0,,,
4 Bedroom House,1177000.0,4.0,2.0,7.0,,,
2 Bedroom Apartment,750000.0,2.0,1.0,1.0,,,
3 Bedroom House,545000.0,3.0,15.0,2.0,955.0,,
3 Bedroom House,600000.0,3.0,2.0,1.0,,,
3 Bedroom House,770000.0,3.0,3.0,4.0,,,
2 Bedroom Apartment,555000.0,2.0,1.0,1.0,,,
6 Bedroom House,,6.0,7.0,14.0,13000.0,,
5 Bedroom House,2650000.0,5.0,3.0,8.0,995.0,,
6 Bedroom House,530000.0,6.0,2.0,5.0,796.0,,
0.5 Bedroom Apartment,445000.0,5.0,1.0,,,,
3 Bedroom Townhouse,1728000.0,3.0,3.0,2.0,,,
3 Bedroom House,1050000.0,3.0,3.0,4.0,1766.0,,
3 Bedroom House,1899000.0,3.0,2.0,4.0,1113.0,,
2 Bedroom Apartment,820000.0,2.0,1.0,1.0,,,
3 Bedroom House,849000.0,3.0,2.0,2.0,611.0,,
3 Bedroom Townhouse,1345000.0,3.0,25.0,2.0,,,
2 Bedroom Apartment,1450000.0,2.0,2.0,2.0,,,
2 Bedroom Apartment,820000.0,2.0,1.0,1.0,,,
3 Bedroom House,2300000.0,3.0,2.0,4.0,220.0,,
2 Bedroom Apartment,1100000.0,2.0,2.0,1.0,,,
2 Bedroom Townhouse,890000.0,2.0,1.0,2.0,200.0,,
4 Bedroom House,900000.0,4.0,2.0,4.0,1427.0,,
3 Bedroom Townhouse,1420000.0,3.0,,3.0,,,
2 Bedroom Apartment,790000.0,2.0,1.0,2.0,,,
3 Bedroom House,574000.0,3.0,15.0,3.0,,,
12 Bedroom House,4350000.0,12.0,13.0,,1745.0,,
2 Bedroom Townhouse,990000.0,2.0,1.0,3.0,,,
3 Bedroom House,1495000.0,3.0,1.0,2.0,1695.0,,
3 Bedroom Townhouse,1635000.0,3.0,2.0,4.0,329.0,,
0.5 Bedroom Apartment,350000.0,5.0,1.0,1.0,,,
2 Bedroom Apartment,1070000.0,2.0,2.0,,,,
3 Bedroom House,730000.0,3.0,1.0,4.0,1700.0,,
2 Bedroom Apartment,1249000.0,2.0,1.0,2.0,,,
4 Bedroom House,3150000.0,4.0,35.0,5.0,858.0,,
4 Bedroom House,3150000.0,4.0,35.0,5.0,858.0,,
3 Bedroom Townhouse,690000.0,3.0,2.0,3.0,2001.0,,
2 Bedroom Apartment,770000.0,2.0,1.0,1.0,,,
3 Bedroom House,940000.0,3.0,2.0,6.0,814.0,,
2 Bedroom Apartment,540000.0,2.0,1.0,1.0,,,
3 Bedroom House,1860000.0,3.0,2.0,6.0,1131.0,,
9 Bedroom House,1895000.0,9.0,55.0,4.0,924.0,,
5 Bedroom House,1575000.0,5.0,5.0,7.0,1301.0,,
1 Bedroom Apartment,605000.0,1.0,1.0,2.0,,,
2 Bedroom Apartment,673000.0,2.0,2.0,1.0,,,
4 Bedroom House,3400000.0,4.0,,2.0,800.0,,
4 Bedroom House,1650000.0,4.0,3.0,8.0,962.0,,
5 Bedroom House,2999000.0,5.0,35.0,9.0,1879.0,,
3 Bedroom Townhouse,1900000.0,3.0,2.0,2.0,,,
4 Bedroom House,2950000.0,4.0,25.0,3.0,378.0,,
3 Bedroom House,880000.0,3.0,2.0,4.0,1148.0,,
2 Bedroom Townhouse,850000.0,2.0,2.0,2.0,,,
4 Bedroom House,2330000.0,4.0,2.0,5.0,2202.0,,
5 Bedroom Townhouse,3250000.0,5.0,5.0,2.0,700.0,,
2 Bedroom Apartment,585000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,395000.0,1.0,1.0,,,,
3 Bedroom House,1740000.0,3.0,2.0,16.0,,,
0.5 Bedroom Apartment,610000.0,5.0,1.0,1.0,,,
3 Bedroom Apartment,1350000.0,3.0,1.0,2.0,,Unit 2 Palm Valley Inn,
3 Bedroom House,1800000.0,3.0,25.0,4.0,920.0,,
3 Bedroom Apartment,1350000.0,3.0,1.0,2.0,,Unit 2 Palm Valley Inn,
2 Bedroom Apartment,799000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,350000.0,1.0,1.0,1.0,,,
3 Bedroom Townhouse,900000.0,3.0,2.0,4.0,,,
2 Bedroom Apartment,550000.0,2.0,1.0,2.0,,,
3 Bedroom House,1820000.0,3.0,2.0,4.0,700.0,,
4 Bedroom House,968000.0,4.0,2.0,2.0,917.0,,
0.5 Bedroom Apartment,330000.0,5.0,1.0,1.0,,,
0.5 Bedroom Apartment,435000.0,5.0,1.0,1.0,,,
4 Bedroom House,3585000.0,4.0,25.0,10.0,1300.0,,
2 Bedroom Apartment,690000.0,2.0,2.0,2.0,,,
3 Bedroom House,1290000.0,3.0,25.0,2.0,,,
2 Bedroom Apartment,575000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,1985000.0,3.0,2.0,2.0,,,
1 Bedroom Apartment,399000.0,1.0,1.0,1.0,,,
House,3000000.0,,,,1940.0,,
4 Bedroom House,950000.0,4.0,2.0,1.0,,,
1 Bedroom Apartment,420000.0,1.0,1.0,2.0,,,
7 Bedroom Townhouse,1554000.0,7.0,3.0,6.0,1553.0,,
2 Bedroom Apartment,690000.0,2.0,2.0,2.0,,,
5 Bedroom House,3495000.0,5.0,4.0,7.0,850.0,,
4 Bedroom House,3100000.0,4.0,3.0,4.0,28608.0,,
3 Bedroom House,940000.0,3.0,2.0,5.0,347.0,,
3 Bedroom House,3850000.0,3.0,3.0,2.0,764.0,,
2 Bedroom Townhouse,870000.0,2.0,1.0,2.0,,,
4 Bedroom House,2500000.0,4.0,2.0,4.0,1500.0,,
1 Bedroom Apartment,910000.0,1.0,1.0,,,,
3 Bedroom House,1300000.0,3.0,2.0,3.0,2141.0,,
3 Bedroom House,1460000.0,3.0,2.0,2.0,538.0,,
0.5 Bedroom Apartment,560000.0,5.0,1.0,1.0,,,
4 Bedroom House,770000.0,4.0,1.0,2.0,650.0,,
1 Bedroom Apartment,630000.0,1.0,1.0,1.0,,,
3 Bedroom House,800000.0,3.0,1.0,2.0,,,
4 Bedroom House,2150000.0,4.0,2.0,4.0,1380.0,,
4 Bedroom House,3095000.0,4.0,3.0,6.0,518.0,,
1 Bedroom Apartment,460000.0,1.0,1.0,1.0,,,
House,800000.0,,,,940.0,,
5 Bedroom House,1650000.0,5.0,3.0,6.0,1000.0,,
3 Bedroom House,1900000.0,3.0,2.0,4.0,920.0,,
2 Bedroom Apartment,565000.0,2.0,2.0,2.0,,,
4 Bedroom House,2990000.0,4.0,15.0,1.0,704.0,,
3 Bedroom Apartment,740000.0,3.0,2.0,2.0,,,
2 Bedroom Apartment,699000.0,2.0,1.0,1.0,,,
3 Bedroom House,2885000.0,3.0,25.0,2.0,326.0,,
5 Bedroom House,19400000.0,5.0,5.0,4.0,1100.0,,
4 Bedroom House,1499000.0,4.0,3.0,4.0,1084.0,,
1 Bedroom Apartment,630000.0,1.0,1.0,1.0,,,
2 Bedroom House,1130000.0,2.0,2.0,,624.0,,
1 Bedroom Apartment,590000.0,1.0,1.0,2.0,,,
3 Bedroom House,385000.0,3.0,,,199.0,,
10 Bedroom House,555000.0,10.0,3.0,1.0,1040.0,,
2 Bedroom Apartment,330000.0,2.0,2.0,1.0,,,
2 Bedroom Townhouse,935000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,350000.0,1.0,1.0,1.0,,,
2 Bedroom Apartment,580000.0,2.0,2.0,1.0,,,
3 Bedroom House,885000.0,3.0,15.0,5.0,420.0,,
3 Bedroom Townhouse,3250000.0,3.0,2.0,2.0,652.0,,
House,799000.0,,,,,,
1 Bedroom Apartment,727000.0,1.0,1.0,,,,
3 Bedroom Townhouse,1985000.0,3.0,2.0,3.0,,,
2 Bedroom Apartment,540000.0,2.0,1.0,1.0,,,
4 Bedroom House,2090000.0,4.0,25.0,3.0,,,
1 Bedroom Apartment,380000.0,1.0,1.0,,,,
3 Bedroom House,285000.0,3.0,1.0,,604.0,,
2 Bedroom Apartment,750000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,635000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,1985000.0,3.0,2.0,3.0,,,
2 Bedroom Apartment,1040000.0,2.0,2.0,1.0,,,
2 Bedroom Apartment,670000.0,2.0,2.0,1.0,4000.0,,
1 Bedroom Apartment,535000.0,1.0,1.0,,,,
3 Bedroom Apartment,810000.0,3.0,2.0,1.0,,,
3 Bedroom House,2195000.0,3.0,2.0,2.0,545.0,,
5 Bedroom House,1765000.0,5.0,3.0,5.0,1016.0,,
3 Bedroom House,980000.0,3.0,2.0,3.0,1610.0,,
3 Bedroom House,856000.0,3.0,2.0,2.0,,,
5 Bedroom House,3640000.0,5.0,35.0,8.0,993.0,22a Sysie Avenue,
2 Bedroom Apartment,583000.0,2.0,1.0,2.0,,,
3 Bedroom House,1085000.0,3.0,2.0,3.0,831.0,,
2 Bedroom Apartment,595000.0,2.0,1.0,1.0,,,
3 Bedroom House,810000.0,3.0,2.0,4.0,355.0,,
3 Bedroom Townhouse,847000.0,3.0,2.0,4.0,520.0,,
3 Bedroom House,1480000.0,3.0,2.0,5.0,500.0,,
4 Bedroom House,1750000.0,4.0,4.0,2.0,593.0,,
4 Bedroom House,1275000.0,4.0,2.0,6.0,1039.0,,
3 Bedroom Apartment,440000.0,3.0,1.0,1.0,,,
2 Bedroom Apartment,600000.0,2.0,1.0,3.0,30710.0,,
3 Bedroom House,1085000.0,3.0,2.0,3.0,831.0,,
3 Bedroom Townhouse,740000.0,3.0,1.0,2.0,145.0,,
5 Bedroom House,5250000.0,5.0,5.0,6.0,8933.0,,
3 Bedroom House,890000.0,3.0,1.0,1.0,,,
3 Bedroom House,3500000.0,3.0,2.0,6.0,801.0,,
3 Bedroom Townhouse,1500000.0,3.0,2.0,4.0,497.0,,
3 Bedroom Townhouse,700000.0,3.0,2.0,1.0,,,
3 Bedroom House,495000.0,3.0,1.0,3.0,1031.0,,
2 Bedroom House,735000.0,2.0,2.0,4.0,,Rob Ferreira Resort,
3 Bedroom House,2150000.0,3.0,25.0,2.0,1236.0,,
3 Bedroom House,2300000.0,3.0,25.0,2.0,,,
House,2800000.0,,,,9398.0,,
3 Bedroom House,775000.0,3.0,2.0,2.0,584.0,,
1 Bedroom Apartment,,1.0,1.0,6.0,1985.0,,
4 Bedroom House,750000.0,4.0,2.0,10.0,2231.0,,
3 Bedroom House,610000.0,3.0,2.0,1.0,560.0,,
3 Bedroom House,3150000.0,3.0,3.0,5.0,774.0,,
1 Bedroom Apartment,410000.0,1.0,1.0,1.0,,,
3 Bedroom Townhouse,950000.0,3.0,2.0,4.0,,,
6 Bedroom House,5500000.0,6.0,3.0,4.0,102.0,,
2 Bedroom Apartment,558000.0,2.0,1.0,2.0,,,
3 Bedroom House,1150000.0,3.0,2.0,4.0,488.0,,
2 Bedroom Apartment,400000.0,2.0,1.0,1.0,,,
3 Bedroom House,1440000.0,3.0,2.0,4.0,452.0,,
4 Bedroom House,5450000.0,4.0,3.0,9.0,2691.0,Olifant's Nek,
3 Bedroom House,2040000.0,3.0,2.0,12.0,2855.0,,
4 Bedroom House,750000.0,4.0,2.0,10.0,2231.0,,
6 Bedroom House,4380000.0,6.0,2.0,8.0,1058.0,,
5 Bedroom House,570000.0,5.0,1.0,5.0,619.0,,
3 Bedroom House,950000.0,3.0,2.0,4.0,279.0,,
3 Bedroom House,940000.0,3.0,1.0,,318.0,,
5 Bedroom House,9550000.0,5.0,55.0,8.0,6911.0,,
4 Bedroom House,1550000.0,4.0,2.0,2.0,3271.0,,
2 Bedroom Apartment,599000.0,2.0,1.0,2.0,,,
2 Bedroom Apartment,1175000.0,2.0,2.0,2.0,,,
2 Bedroom Apartment,599000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,2500000.0,3.0,2.0,2.0,,,
4 Bedroom House,3300000.0,4.0,35.0,4.0,423.0,,
3 Bedroom House,3400000.0,3.0,3.0,2.0,1662.0,,
2 Bedroom House,500000.0,2.0,1.0,2.0,,,
2 Bedroom Apartment,950000.0,2.0,1.0,2.0,,,
5 Bedroom House,6680000.0,5.0,4.0,3.0,3705.0,,
3 Bedroom House,870000.0,3.0,2.0,2.0,390.0,,
4 Bedroom House,3660000.0,4.0,35.0,6.0,1294.0,,
5 Bedroom House,1299000.0,5.0,2.0,6.0,1017.0,,
1 Bedroom Apartment,395000.0,1.0,1.0,1.0,,,
3 Bedroom House,3790000.0,3.0,3.0,4.0,538.0,162 Mountainview Drive,
3 Bedroom House,860000.0,3.0,1.0,1.0,404.0,,
3 Bedroom Apartment,799000.0,3.0,2.0,1.0,,,
3 Bedroom House,1200000.0,3.0,2.0,1.0,405.0,,
1.5 Bedroom Apartment,199000.0,15.0,1.0,1.0,,,
3 Bedroom House,2700000.0,3.0,2.0,2.0,,,
5 Bedroom House,2450000.0,5.0,3.0,2.0,1301.0,,
2 Bedroom House,580000.0,2.0,2.0,1.0,118.0,,
2 Bedroom House,1299000.0,2.0,25.0,,502.0,,
2 Bedroom Apartment,415000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,995000.0,2.0,1.0,,,,
2 Bedroom Townhouse,730000.0,2.0,1.0,3.0,,,
2 Bedroom Apartment,972000.0,2.0,2.0,1.0,,,
4 Bedroom House,825000.0,4.0,3.0,5.0,,,
1 Bedroom Apartment,445000.0,1.0,1.0,1.0,,,
3 Bedroom Townhouse,675000.0,3.0,2.0,1.0,4943.0,,
House,590000.0,,,,,,
2 Bedroom Apartment,950000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,675000.0,3.0,2.0,1.0,4943.0,,
3 Bedroom House,3700000.0,3.0,3.0,3.0,2156.0,,
3 Bedroom House,1250000.0,3.0,2.0,3.0,,,
3 Bedroom House,900000.0,3.0,1.0,2.0,400.0,,
5 Bedroom House,4690000.0,5.0,5.0,4.0,5273.0,,
3 Bedroom House,895000.0,3.0,1.0,7.0,420.0,,
5 Bedroom House,1915000.0,5.0,3.0,6.0,1600.0,,
3 Bedroom House,1750000.0,3.0,2.0,2.0,412.0,2074 Bark Avenue Birchwood,
1 Bedroom Apartment,320000.0,1.0,1.0,1.0,,,
2 Bedroom Townhouse,698000.0,2.0,2.0,2.0,,,
3 Bedroom House,630000.0,3.0,1.0,2.0,,,
3 Bedroom House,1250000.0,3.0,2.0,2.0,714.0,,
3 Bedroom House,2520000.0,3.0,1.0,1.0,1340.0,,
3 Bedroom Apartment,615000.0,3.0,1.0,1.0,,,
5 Bedroom House,8400000.0,5.0,45.0,3.0,12000.0,,
3 Bedroom House,2350000.0,3.0,25.0,2.0,311.0,,
1 Bedroom Apartment,380000.0,1.0,1.0,1.0,,,
2 Bedroom Townhouse,850000.0,2.0,2.0,2.0,,,
4 Bedroom House,900000.0,4.0,2.0,4.0,2000.0,,
1 Bedroom Apartment,480000.0,1.0,1.0,1.0,,,
3 Bedroom Apartment,615000.0,3.0,1.0,1.0,,,
4 Bedroom House,1250000.0,4.0,25.0,3.0,850.0,,
1 Bedroom Apartment,245000.0,1.0,1.0,2.0,,,
3 Bedroom House,690000.0,3.0,1.0,1.0,656.0,,
8 Bedroom House,2950000.0,8.0,6.0,5.0,1001.0,,
4 Bedroom House,3700000.0,4.0,3.0,3.0,2422.0,,
2 Bedroom Apartment,420000.0,2.0,1.0,2.0,,,
1 Bedroom Apartment,430000.0,1.0,1.0,1.0,,,
4 Bedroom House,4143000.0,4.0,4.0,3.0,,,
4 Bedroom House,2600000.0,4.0,2.0,8.0,1480.0,,
1 Bedroom Apartment,370000.0,1.0,1.0,1.0,,,
2 Bedroom House,780000.0,2.0,1.0,,,,
3 Bedroom Townhouse,1259900.0,3.0,2.0,4.0,398.0,,
2 Bedroom House,1050000.0,2.0,2.0,1.0,1211.0,,
4 Bedroom House,539000.0,4.0,25.0,3.0,1318.0,,
2 Bedroom Apartment,545000.0,2.0,1.0,,,,
3 Bedroom House,1600000.0,3.0,1.0,6.0,,,
1 Bedroom Townhouse,1050000.0,1.0,1.0,1.0,,,
2 Bedroom Apartment,545000.0,2.0,1.0,,,,
3 Bedroom Townhouse,777000.0,3.0,2.0,2.0,600.0,,
4 Bedroom House,5300000.0,4.0,3.0,7.0,1424.0,,
3 Bedroom Townhouse,720000.0,3.0,2.0,1.0,4943.0,,
2 Bedroom Townhouse,880000.0,2.0,15.0,1.0,,,
2 Bedroom Apartment,1200000.0,2.0,2.0,1.0,,,
2 Bedroom Townhouse,829000.0,2.0,2.0,3.0,147.0,,
3 Bedroom House,1850000.0,3.0,2.0,2.0,,,
3 Bedroom Townhouse,1080000.0,3.0,2.0,3.0,485.0,,
3 Bedroom Townhouse,1345000.0,3.0,2.0,3.0,,,
2 Bedroom Apartment,490000.0,2.0,1.0,1.0,,,
2 Bedroom House,1525000.0,2.0,2.0,3.0,,8 Windsor Heights (door 9),
4 Bedroom House,2999000.0,4.0,25.0,3.0,500.0,221 Mont Claire,
3 Bedroom House,1985000.0,3.0,2.0,4.0,495.0,,
2 Bedroom Apartment,1100000.0,2.0,2.0,1.0,,,
3 Bedroom House,1200000.0,3.0,3.0,4.0,898.0,,
3 Bedroom Townhouse,1250000.0,3.0,2.0,2.0,,,
5 Bedroom House,5100000.0,5.0,6.0,6.0,928.0,202 Bushveld Estate,
5 Bedroom House,3195000.0,5.0,4.0,4.0,654.0,,
3 Bedroom House,5185000.0,3.0,3.0,3.0,6501.0,965/428 M C Rooder Drive,
4 Bedroom House,650000.0,4.0,25.0,4.0,4548.0,,
4 Bedroom House,3470000.0,4.0,25.0,8.0,1407.0,,
3 Bedroom House,2650000.0,3.0,2.0,1.0,616.0,,
3 Bedroom House,740000.0,3.0,1.0,2.0,1400.0,,
3 Bedroom House,1250000.0,3.0,1.0,5.0,729.0,,
2 Bedroom House,1099000.0,2.0,2.0,2.0,473.0,,
3 Bedroom House,1200000.0,3.0,2.0,2.0,1860.0,,
4 Bedroom House,2230000.0,4.0,25.0,10.0,1273.0,,
6 Bedroom House,3099000.0,6.0,3.0,5.0,1500.0,,
3 Bedroom House,1250000.0,3.0,1.0,5.0,729.0,,
3 Bedroom Townhouse,1425000.0,3.0,2.0,2.0,127.0,,
3 Bedroom House,550000.0,3.0,15.0,2.0,2111.0,46 Forsman,
1 Bedroom Apartment,795000.0,1.0,1.0,1.0,,,
4 Bedroom Townhouse,3249000.0,4.0,25.0,7.0,594.0,,
2 Bedroom Townhouse,895000.0,2.0,2.0,2.0,,,
2 Bedroom Townhouse,825000.0,2.0,1.0,1.0,,31 Wilgen Street,
4 Bedroom House,2270000.0,4.0,3.0,4.0,1331.0,,
4 Bedroom House,3600000.0,4.0,3.0,2.0,821.0,,
1 Bedroom Apartment,479000.0,1.0,1.0,2.0,,,
1 Bedroom Apartment,399000.0,1.0,1.0,1.0,,"The Bats, 1 Gerrit Maritz Street",
4 Bedroom House,2849000.0,4.0,3.0,3.0,601.0,31 Antiqua,
1 Bedroom Apartment,450000.0,1.0,1.0,1.0,,,
1 Bedroom Apartment,520000.0,1.0,1.0,1.0,,63-71 Goud Street,
3 Bedroom House,2150000.0,3.0,4.0,3.0,468.0,,
3 Bedroom House,8500000.0,3.0,3.0,2.0,710.0,,
3 Bedroom House,8500000.0,3.0,3.0,2.0,710.0,,
4 Bedroom House,3500000.0,4.0,3.0,4.0,619.0,,
3 Bedroom House,2650000.0,3.0,35.0,2.0,400.0,,
1 Bedroom Apartment,390000.0,1.0,1.0,2.0,,,
3 Bedroom Townhouse,1375000.0,3.0,2.0,2.0,131.0,,
1 Bedroom Apartment,380000.0,1.0,1.0,1.0,,,
3 Bedroom House,3200000.0,3.0,3.0,4.0,,,
3 Bedroom House,2495000.0,3.0,35.0,2.0,451.0,,
3 Bedroom Townhouse,1595000.0,3.0,2.0,2.0,,,
4 Bedroom House,850000.0,4.0,,2.0,1983.0,60 Market Street,
3 Bedroom Apartment,1450000.0,3.0,2.0,2.0,,,
2 Bedroom Townhouse,875000.0,2.0,1.0,2.0,,,
3 Bedroom House,1260000.0,3.0,2.0,2.0,330.0,,
2 Bedroom Apartment,575000.0,2.0,1.0,2.0,,,
7 Bedroom House,12990000.0,7.0,7.0,21.0,4200.0,"Kosmos Ridge Estate, 282 Fish Eagle Drive",
4 Bedroom House,2350000.0,4.0,2.0,4.0,1223.0,,
3 Bedroom Townhouse,1375000.0,3.0,2.0,2.0,,,
3 Bedroom House,4938000.0,3.0,35.0,2.0,502.0,,
4 Bedroom Townhouse,1021250.0,4.0,2.0,4.0,213.0,,
2 Bedroom Apartment,899000.0,2.0,1.0,2.0,,"93 Hoffman Street, Hoffmans View",
4 Bedroom Townhouse,1500000.0,4.0,3.0,4.0,233.0,,
3 Bedroom House,1685000.0,3.0,2.0,11.0,,,
2 Bedroom Apartment,570000.0,2.0,1.0,1.0,,,
3 Bedroom House,1650000.0,3.0,2.0,5.0,980.0,,
3 Bedroom House,790000.0,3.0,1.0,1.0,262.0,,
1 Bedroom Apartment,890000.0,1.0,1.0,1.0,,43 Goud Street,
3 Bedroom Townhouse,1375000.0,3.0,2.0,2.0,,,
3 Bedroom House,4608000.0,3.0,3.0,2.0,470.0,,
3 Bedroom House,599000.0,3.0,2.0,5.0,1350.0,,
4 Bedroom Townhouse,2435000.0,4.0,2.0,2.0,520.0,,
5 Bedroom House,3995000.0,5.0,5.0,8.0,1008.0,,
3 Bedroom House,2250000.0,3.0,2.0,4.0,1000.0,,
3 Bedroom House,880000.0,3.0,1.0,5.0,1614.0,,
3 Bedroom House,1950000.0,3.0,2.0,4.0,358.0,,
3 Bedroom House,1395000.0,3.0,2.0,1.0,,,
2 Bedroom Apartment,435000.0,2.0,1.0,1.0,94.0,34 Piet Uys,
8 Bedroom House,4690000.0,8.0,6.0,3.0,1350.0,,
2 Bedroom House,1575000.0,2.0,2.0,2.0,519.0,,
3 Bedroom House,850000.0,3.0,2.0,2.0,322.0,,
1 Bedroom Apartment,799000.0,1.0,1.0,1.0,,"@130, 130 Steve Biko Avenue",
2 Bedroom Townhouse,1190000.0,2.0,1.0,1.0,326.0,,
4 Bedroom House,1450000.0,4.0,2.0,4.0,892.0,,
4 Bedroom House,969000.0,4.0,25.0,4.0,1480.0,,
2 Bedroom Apartment,610000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,890000.0,1.0,1.0,1.0,,32 Malherbe Street,
5 Bedroom House,3995000.0,5.0,5.0,8.0,1008.0,,
3 Bedroom House,750000.0,3.0,2.0,,900.0,,
7 Bedroom House,850000.0,7.0,2.0,1.0,79.0,,
4 Bedroom Townhouse,1800000.0,4.0,3.0,3.0,,,
House,55000.0,,,,,,
0.5 Bedroom Apartment,400000.0,5.0,1.0,1.0,,,
3 Bedroom Townhouse,1525000.0,3.0,3.0,2.0,,,
Townhouse,4200000.0,,,,,,
2 Bedroom House,450000.0,2.0,,,200.0,,
1 Bedroom Apartment,340000.0,1.0,1.0,1.0,,,
House,425000.0,,,,,,
0.5 Bedroom Apartment,390000.0,5.0,,1.0,,,
House,55000.0,,,,1100.0,,
2 Bedroom House,869000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,340000.0,1.0,1.0,1.0,,,
3 Bedroom House,1899000.0,3.0,2.0,2.0,,,
3 Bedroom House,1899000.0,3.0,2.0,2.0,,,
3 Bedroom House,1090000.0,3.0,2.0,1.0,,,
3 Bedroom House,980000.0,3.0,2.0,1.0,,,
2 Bedroom Apartment,390000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,260000.0,1.0,1.0,,,,
2 Bedroom Townhouse,1450000.0,2.0,2.0,2.0,,,
2 Bedroom Apartment,619000.0,2.0,1.0,2.0,,,
2 Bedroom Apartment,740000.0,2.0,2.0,1.0,,,
1 Bedroom Apartment,370000.0,1.0,1.0,1.0,42.0,,
3 Bedroom House,499000.0,3.0,25.0,1.0,,,
3 Bedroom Townhouse,950000.0,3.0,2.0,2.0,10082.0,,
1 Bedroom Apartment,595000.0,1.0,1.0,1.0,,,
6 Bedroom Townhouse,1243000.0,6.0,3.0,6.0,,,
2 Bedroom Apartment,750000.0,2.0,1.0,1.0,,,
Apartment,477000.0,,1.0,1.0,,,
2 Bedroom Apartment,570000.0,2.0,1.0,1.0,,,
1 Bedroom Apartment,410000.0,1.0,1.0,1.0,,,
2 Bedroom Apartment,695000.0,2.0,1.0,1.0,,,
2 Bedroom Apartment,290000.0,2.0,1.0,,,,
1 Bedroom Apartment,550000.0,1.0,1.0,1.0,,,
3 Bedroom House,4250000.0,3.0,2.0,2.0,1014.0,,
2 Bedroom Apartment,1010000.0,2.0,2.0,1.0,,,
House,299000.0,,,,13930.0,,
3 Bedroom House,3760000.0,3.0,1.0,3.0,3017.0,,
3 Bedroom House,1500000.0,3.0,2.0,2.0,1300.0,,
2 Bedroom Apartment,740000.0,2.0,2.0,1.0,,,
2 Bedroom Apartment,644000.0,2.0,1.0,1.0,62.0,,
0.5 Bedroom Apartment,370000.0,5.0,1.0,1.0,,"3 Oxford, 33 Malherbe Street",
3 Bedroom House,1000000.0,3.0,1.0,2.0,714.0,,
3 Bedroom House,2600000.0,3.0,25.0,2.0,776.0,"Leloko, 1423 Leloko",
3 Bedroom Townhouse,1150000.0,3.0,2.0,2.0,,,
3 Bedroom House,1550000.0,3.0,2.0,4.0,1118.0,,
4 Bedroom House,1349000.0,4.0,3.0,2.0,,,
3 Bedroom House,3385000.0,3.0,3.0,4.0,1136.0,,
3 Bedroom House,470000.0,3.0,15.0,3.0,700.0,,
4 Bedroom House,7750000.0,4.0,45.0,35.0,1048.0,,
3 Bedroom Apartment,1600000.0,3.0,2.0,4.0,,,
3 Bedroom House,978650.0,3.0,2.0,2.0,167.0,,
3 Bedroom House,1110000.0,3.0,2.0,2.0,,,
2 Bedroom Apartment,860000.0,2.0,1.0,2.0,,,
3 Bedroom Townhouse,550000.0,3.0,1.0,1.0,387.0,,
3 Bedroom House,1700000.0,3.0,2.0,6.0,1347.0,,
